1384	37	15	625	803	0
1384	37	16	805	734	71
1384	37	17	830	588	242
1384	37	18	831	787	44
1384	37	19	793	642	151
1384	37	20	876	575	301
1384	37	21	876	624	252
1384	37	22	1256	952	304
1384	149	7	756	747	9
1384	149	8	777	911	0
1384	149	9	696	618	78
1384	149	10	707	686	21
1384	149	11	661	691	0
1384	149	12	737	651	86
1384	149	13	674	621	53
1384	149	14	728	692	36
1384	149	15	729	676	53
1384	149	16	553	542	11
1384	149	17	560	555	5
1384	149	18	703	601	102
1384	149	19	724	555	169
1384	149	20	624	561	63
1384	149	21	674	572	102
1384	149	22	679	959	0
2035	9	7	374	295	79
2035	9	8	471	380	91
2035	9	9	388	408	0
2035	9	10	534	451	83
2035	9	11	310	272	38
2035	9	12	298	270	28
2035	9	13	472	294	178
2035	9	14	497	278	219
2035	9	15	452	346	106
2035	9	16	536	473	63
2035	9	17	334	452	0
2035	9	18	362	293	69
2035	9	19	586	906	0
2035	9	20	726	640	86
2035	9	21	603	415	188
2035	9	22	658	673	0
2035	72	7	573	642	0
2035	72	8	625	675	0
2035	72	9	709	572	137
2035	72	10	783	703	80
2035	72	11	757	578	179
2035	72	12	623	722	0
2035	72	13	783	621	162
2035	72	14	814	729	85
2035	72	15	857	749	108
2035	72	16	676	584	92
2035	72	17	712	548	164
2035	72	18	770	703	67
2035	72	19	725	691	34
2035	72	20	915	820	95
2035	72	21	1200	906	294
2035	72	22	918	1208	0
3598	116	7	826	891	0
3598	116	8	753	620	133
3598	116	9	641	709	0
3598	116	10	620	642	0
3598	116	11	573	647	0
3598	116	12	693	541	152
3598	116	13	652	749	0
3598	116	14	718	697	21
3598	116	15	638	667	0
3598	116	16	570	696	0
3598	116	17	651	676	0
3598	116	18	737	635	102
3598	116	19	770	1021	0
3598	116	20	995	868	127
3598	116	21	1059	1152	0
3598	116	22	765	875	0
1125	6	7	450	587	0
1125	6	8	609	553	56
1125	6	9	379	369	10
1125	6	10	616	505	111
1125	6	11	408	477	0
1125	6	12	371	426	0
1125	6	13	490	468	22
1125	6	14	429	385	44
1125	6	15	584	560	24
1125	6	16	489	532	0
1125	6	17	452	450	2
1125	6	18	385	466	0
1125	6	19	349	469	0
1125	6	20	484	605	0
1125	6	21	958	776	182
1125	6	22	505	625	0
1125	18	7	467	711	0
1125	18	8	722	625	97
1125	18	9	836	443	393
1125	18	10	457	662	0
1125	18	11	587	720	0
1125	18	12	610	720	0
1125	18	13	777	652	125
1125	18	14	942	675	267
1125	18	15	747	762	0
1125	18	16	742	533	209
1125	18	17	748	639	109
1125	18	18	512	808	0
1125	18	19	1437	1290	147
1125	18	20	942	1080	0
1125	18	21	1304	878	426
1125	18	22	1111	747	364
1125	78	7	1187	1020	167
1125	78	8	732	626	106
1125	78	9	666	735	0
1125	78	10	725	653	72
1125	78	11	649	698	0
1125	78	12	662	718	0
1125	78	13	661	730	0
1125	78	14	669	663	6
1125	78	15	789	596	193
1125	78	16	793	706	87
1125	78	17	660	694	0
1125	78	18	739	661	78
1125	78	19	683	711	0
1125	78	20	798	921	0
1125	78	21	837	704	133
1125	78	22	1017	984	33
1125	148	7	875	648	227
1125	148	8	729	643	86
1125	148	9	570	612	0
1125	148	10	515	666	0
1125	148	11	724	641	83
1125	148	12	517	569	0
1125	148	13	516	698	0
1125	148	14	704	565	139
1125	148	15	689	696	0
1125	148	16	704	609	95
1125	148	17	564	662	0
1125	148	18	552	682	0
1125	148	19	631	623	8
1125	148	20	722	1137	0
1125	148	21	978	1098	0
1125	148	22	844	825	19
801	12	7	808	641	167
801	12	8	627	728	0
801	12	9	728	698	30
801	12	10	703	707	0
801	12	11	645	722	0
801	12	12	686	702	0
801	12	13	725	728	0
801	12	14	726	705	21
